2018-06-28 12:57:55,869 [   8735]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2018-06-28 12:57:55,869 [   8735]   INFO - pi.util.registry.RegistryState -   java.completion.argument.hints.internal = false 
2018-06-28 12:57:56,687 [   9553]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: Git4Idea] 
2018-06-28 12:57:56,730 [   9596]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: hg4idea] 
2018-06-28 12:57:56,978 [   9844]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.OptionsTopHitProvider$Activity@5197da30 
2018-06-28 12:57:57,161 [  10027]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2018-06-28 12:57:57,201 [  10067]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2018-06-28 12:57:57,293 [  10159]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2018-06-28 12:57:57,724 [  10590]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:355, number of extensions:44 
2018-06-28 12:57:57,732 [  10598]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:8 
2018-06-28 12:57:57,792 [  10658]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:37, number of extensions:49 
2018-06-28 12:57:57,793 [  10659]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:1 
2018-06-28 12:57:58,267 [  11133]   INFO - plication.impl.ApplicationImpl - 89 application components initialized in 9432ms 
2018-06-28 12:57:58,299 [  11165]   INFO - .intellij.idea.IdeaApplication - App initialization took 12514 ms 
2018-06-28 12:57:58,301 [  11167]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 332 classes 
2018-06-28 12:57:58,301 [  11167]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 125 classes 
2018-06-28 12:57:58,301 [  11167]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 109 classes 
2018-06-28 12:57:58,301 [  11167]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 47 classes 
2018-06-28 12:57:58,301 [  11167]   INFO - llij.ide.plugins.PluginManager - CVS loaded 40 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 15 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 14 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 14 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 13 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 13 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 12 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 10 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 10 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 9 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 7 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 6 classes 
2018-06-28 12:57:58,302 [  11168]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 6 classes 
2018-06-28 12:57:58,303 [  11169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 4 classes 
2018-06-28 12:57:58,303 [  11169]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 3 classes 
2018-06-28 12:57:58,303 [  11169]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2018-06-28 12:57:58,303 [  11169]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2018-06-28 12:57:58,303 [  11169]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 1 classes 
2018-06-28 12:58:00,209 [  13075]   INFO - pl$FileIndexDataInitialization - Initialization done:2474 
2018-06-28 12:58:00,497 [  13363]   INFO - exImpl$StubIndexInitialization - Initialization done:288 
2018-06-28 12:58:00,642 [  13508]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2018-06-28 12:58:01,069 [  13935]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.openapi.actionSystem.impl.ActionPreloader@b141d14 
2018-06-28 12:58:04,266 [  17132]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.search.SearchableOptionPreloader@3f31c7 
2018-06-28 12:58:04,425 [  17291]   INFO - ellij.project.impl.ProjectImpl - 154 project components initialized in 4869 ms 
2018-06-28 12:58:04,877 [  17743]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 451 ms 
2018-06-28 12:58:05,043 [  17909]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.codeInsight.completion.CompletionPreloader@3df0defc 
2018-06-28 12:58:05,051 [  17917]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.actions.GotoClassPresentationUpdater@443b3255 
2018-06-28 12:58:05,251 [  18117]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-06-28 12:58:06,235 [  19101]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-06-28 12:58:06,426 [  19292]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=105.12ms, average=1.64ms, median=1.30ms; number of icons: 64 
2018-06-28 12:58:06,541 [  19407]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@55165b4f 
2018-06-28 12:58:06,581 [  19447]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 37ms; general responsiveness: ok; EDT responsiveness: ok 
2018-06-28 12:58:06,927 [  19793]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-06-28 12:58:07,250 [  20116]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 666ms; general responsiveness: ok; EDT responsiveness: ok 
2018-06-28 12:58:07,596 [  20462]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-06-28 12:58:07,709 [  20575]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-06-28 12:58:07,717 [  20583]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\etenphi\IdeaProjects\untitled2' untitled2 
2018-06-28 12:58:07,765 [  20631]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 1331ms under project opening modal progress 
2018-06-28 12:58:07,875 [  20741]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 16 millis 
2018-06-28 12:58:07,926 [  20792]   INFO - tartup.impl.StartupManagerImpl - ExternalSystemStartupActivity run in 130ms under project opening modal progress 
2018-06-28 12:58:08,001 [  20867]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1641ms; general responsiveness: ok; EDT responsiveness: 0/1 sluggish, 1/1 very slow 
2018-06-28 12:58:08,258 [  21124]   INFO - ntellij.internal.IconsLoadTime - IMG load time: total=125.67ms, average=1.26ms, median=6.11ms; number of icons: 100 
2018-06-28 12:58:08,291 [  21157]   WARN - openapi.wm.impl.ToolWindowImpl - ToolWindow icons should be 13x13. Please fix ToolWindow (ID:  TestDoxon) or icon jar:file:/C:/Users/etenphi/DoxonProject/intellijIdea/application/TestDoxon/build/idea-sandbox/plugins/TestDoxon/lib/TestDoxon-1.0-SNAPSHOT.jar!/icons/testDox16px.png 
2018-06-28 12:58:09,759 [  22625]   INFO -       ScriptTemplatesProviders - [kts] loading script definitions [] using cp:  
2018-06-28 12:58:10,136 [  23002]   INFO - j.ide.ui.OptionsTopHitProvider - 565 ms spent to cache options in application 
2018-06-28 12:58:10,528 [  23394]   INFO - j.ide.ui.OptionsTopHitProvider - 508 ms spent to cache options in project 
2018-06-28 12:58:10,756 [  23622]   INFO - tartup.impl.StartupManagerImpl - C:/Users/etenphi/IdeaProjects/untitled2/.idea case-sensitivity: expected=false actual=false 
2018-06-28 12:58:10,807 [  23673]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-06-28 12:58:11,353 [  24219]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@6d2822f1 
2018-06-28 12:58:11,365 [  24231]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 12028 ms 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 2398 classes 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1382 classes 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 608 classes 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 244 classes 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 216 classes 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 124 classes 
2018-06-28 12:58:11,365 [  24231]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 108 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 86 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 86 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - CVS loaded 79 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 67 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 66 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 59 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 55 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 36 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 31 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 25 classes 
2018-06-28 12:58:11,366 [  24232]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 23 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 18 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 17 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 17 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - testdoxon.TestDoxon loaded 16 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 16 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 11 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 9 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 8 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 5 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-06-28 12:58:11,367 [  24233]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-06-28 12:58:11,412 [  24278]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@60bd5b32 
2018-06-28 12:58:11,513 [  24379]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-06-28 12:58:11,514 [  24380]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\etenphi\IdeaProjects\untitled2' untitled2 
2018-06-28 12:58:11,629 [  24495]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@457f748c 
2018-06-28 12:58:11,712 [  24578]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-06-28 12:58:11,713 [  24579]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\etenphi\IdeaProjects\untitled2' untitled2 
2018-06-28 12:58:12,048 [  24914]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2018-06-28 12:58:26,028 [  38894]  ERROR - .impl.MessageBusConnectionImpl - null 
java.lang.NullPointerException
	at testdoxon.listener.EditorFileChangedListener.selectionChanged(EditorFileChangedListener.java:41)
	at sun.reflect.GeneratedMethodAccessor31.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at com.intellij.util.messages.impl.MessageBusConnectionImpl.deliverMessage(MessageBusConnectionImpl.java:117)
	at com.intellij.util.messages.impl.MessageBusImpl.doPumpMessages(MessageBusImpl.java:426)
	at com.intellij.util.messages.impl.MessageBusImpl.pumpWaitingBuses(MessageBusImpl.java:387)
	at com.intellij.util.messages.impl.MessageBusImpl.pumpMessages(MessageBusImpl.java:376)
	at com.intellij.util.messages.impl.MessageBusImpl.pumpMessages(MessageBusImpl.java:364)
	at com.intellij.util.messages.impl.MessageBusImpl.sendMessage(MessageBusImpl.java:357)
	at com.intellij.util.messages.impl.MessageBusImpl.access$200(MessageBusImpl.java:43)
	at com.intellij.util.messages.impl.MessageBusImpl$2.invoke(MessageBusImpl.java:208)
	at com.sun.proxy.$Proxy91.selectionChanged(Unknown Source)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.lambda$fireSelectionChanged$16(FileEditorManagerImpl.java:1555)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl$5$1.run(FileEditorManagerImpl.java:1019)
	at com.intellij.openapi.wm.impl.FocusManagerImpl.lambda$doWhenFocusSettlesDown$2(FocusManagerImpl.java:199)
	at com.intellij.util.ui.UIUtil.invokeLaterIfNeeded(UIUtil.java:2886)
	at com.intellij.ide.IdeEventQueue.ifFocusEventsInTheQueue(IdeEventQueue.java:173)
	at com.intellij.ide.IdeEventQueue.executeWhenAllFocusEventsLeftTheQueue(IdeEventQueue.java:132)
	at com.intellij.openapi.wm.impl.FocusManagerImpl.doWhenFocusSettlesDown(FocusManagerImpl.java:190)
	at com.intellij.openapi.wm.impl.FocusManagerImpl.doWhenFocusSettlesDown(FocusManagerImpl.java:196)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl$5.run(FileEditorManagerImpl.java:1016)
	at com.intellij.openapi.util.BusyObject$Impl$Simple.execute(BusyObject.java:108)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.notifyPublisher(FileEditorManagerImpl.java:1012)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.fireSelectionChanged(FileEditorManagerImpl.java:1555)
	at com.intellij.openapi.fileEditor.impl.EditorsSplitters.lambda$setCurrentWindow$3(EditorsSplitters.java:611)
	at com.intellij.openapi.fileEditor.impl.EditorsSplitters.setCurrentWindow(EditorsSplitters.java:627)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.setCurrentWindow(FileEditorManagerImpl.java:596)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.disposeComposite(FileEditorManagerImpl.java:1588)
	at com.intellij.openapi.fileEditor.impl.EditorWindow.lambda$closeFile$1(EditorWindow.java:237)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.runChange(FileEditorManagerImpl.java:1639)
	at com.intellij.openapi.fileEditor.impl.EditorWindow.closeFile(EditorWindow.java:216)
	at com.intellij.openapi.fileEditor.impl.EditorsSplitters.closeFile(EditorsSplitters.java:519)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.lambda$closeFileImpl$3(FileEditorManagerImpl.java:632)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.runChange(FileEditorManagerImpl.java:1639)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.closeFileImpl(FileEditorManagerImpl.java:632)
	at com.intellij.openapi.fileEditor.impl.FileEditorManagerImpl.lambda$closeFile$2(FileEditorManagerImpl.java:626)
	at com.intellij.openapi.command.impl.CoreCommandProcessor.executeCommand(CoreCommandProcessor.java:129)
	at com.intellij.openapi.command.impl.CoreCommandProcessor.executeCommand(CoreCommandProcessor.java:95)
	at com.intellij.openapi.command.impl.CoreCommandProcessor.executeCommand(CoreCommandProcessor.java:85)
